archive_time,date,open,close,high,low,volume,turnover,amount,symbol,ret_5,ret_20,ret_60,ret_120,daily_return,vol_20,sma_20_ratio,sma_60_ratio,volume_ratio_20,obv,obv_slope_20,amount_log,rsi_14,macd,signal,atr_14,vwap_ratio,bollinger_upper,bollinger_lower,body_pct,close_position,upper_shadow_pct,lower_shadow_pct,money_flow_20,future_return,model_raw,model_score,technical_score,volume_price_score,candle_score,sentiment_score,sentiment_source,news_count,composite_score,odds_sample_count,odds_win_rate,odds_avg_gain,odds_avg_loss,odds_reward_risk,odds_expected_return,振幅,涨跌幅,涨跌额,macd_pct,signal_pct,atr_pct_14,vwap_dev,bollinger_pctb,amount_ma20,industry,market_cap,pe_ttm,pb,market_cap_log,earnings_yield,book_to_price,entry_open,exit_open,entry_gap_return,entry_volume,future_market_return,future_excess_return,future_industry_return,future_industry_excess_return,credibility_score,credibility_grade,credibility_strategy,credibility_conditional,credibility_stability,credibility_agreement,run_id,rank,rank_change,conditional_sample_count,conditional_win_rate,conditional_win_rate_low,conditional_win_rate_high,conditional_expected_return,conditional_return_low,conditional_return_high,conditional_reward_risk
2026-08-31 23:06:05,2026-08-31,74.3,74.74,75.89,73.42,87218400.0,0.0265,1323008700.0,601058,0.0820906326914725,0.0746225736879941,0.1956486962086066,0.0774109845754646,0.0500140488901375,0.2826110394999392,0.083800988964777,0.1394508560364671,2.8619181207989826,2990294835.0,0.0901611849825737,21.00317429877718,71.04230592805473,,,,,,,0.1781376518218615,0.5344129554655845,0.4655870445344154,0.356275303643723,0.0092647046400442,,6.938893903907228e-18,50.63291139240506,69.30379746835442,57.9746835443038,28.9873417721519,100.0,关键词新闻评分,6,58.45886075949367,1960,0.5540816326530612,0.0924698544151681,0.0644971321810959,1.433704899553209,0.0224753920247932,,,,0.0168546037336178,0.0133322723419922,0.0253067777820253,0.0007587592055342,1.345363462282534,427764150.0,轮胎,49979000000.0,12.98,2.21,24.634868754149853,0.0770416024653312,0.4524886877828054,,,,,,,,,33.52136825799184,低,0.5438492903889548,0.0,93.88700216116084,63.87208692428658,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,64.04,66.01,66.29,64.03,11250500.0,0.0183,700281700.0,603650,-0.0141875746714454,0.2274079583488286,0.1414490748746326,0.1749733001067996,0.0097904237417776,0.5478041805489292,-0.0111083646060385,-0.0836208153150964,0.5802807195986389,1762739037.0,0.0204334568130427,20.366993242054445,46.91921384817286,,,,,,,0.871681415929201,0.8761061946902653,0.1238938053097347,0.0044247787610642,0.0135731451182426,,6.071532165918825e-17,75.9493670886076,64.30379746835445,39.62025316455696,44.050632911392405,47.975,关键词新闻评分,9,58.18990506329115,1839,0.4980967917346384,0.1371095924673094,0.088919254906437,1.541956155745787,0.0236649888099043,,,,-0.0128427484755499,-0.0139383167360261,0.0486073538641331,0.0086588906433047,0.4684286027618298,1239187775.0,其他化学制品,38812000000.0,64.61,9.24,24.381995314109464,0.0154774802662126,0.1082251082251082,,,,,,,,,30.94398660048829,低,0.5438492903889548,0.0,87.83575177523927,54.75787638882505,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,511.4,547.01,547.01,511.01,28011700.0,0.0356,4923789900.0,002281,0.0800229031748538,0.1461467543896408,-0.2072893268603723,1.2575732562938504,0.0357291627220055,0.8024985075026081,0.0009194750300773,-0.1129320627033672,0.6519910472468142,5459333950.0,0.0201308709165763,22.31734437599924,48.8075422638585,,,,,,,0.9891666666666672,1.0,0.0,0.0108333333333329,0.0072183331037482,,0.0088996429312455,88.60759493670885,33.41772151898734,30.44303797468355,72.40506329113924,55.14285714285714,关键词新闻评分,6,57.4003616636528,1960,0.5178571428571429,0.1337674826483151,0.0784349868350677,1.7054568126542815,0.0314555777188269,,,,-0.0272656176083347,-0.0316087409560216,0.0614600934430553,0.0224294872993027,0.5246625640427386,7733196355.0,通信传输设备,148930000000.0,128.82,10.3,25.72674223384419,0.007762769756249,0.0970873786407767,,,,,,,,,30.748490686260325,低,0.5438492903889548,0.0,86.6625501698055,55.01883910121695,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,279.07,280.81,284.3,274.49,123236900.0,0.114,4468073300.0,002407,0.0505031611237889,0.2008638385220664,0.092475879240585,0.2499888715780103,-0.0132129177355307,0.5685826419678803,0.0046563879094909,-0.0304693838797106,0.9659128432817464,11436088975.0,0.1527502144238072,22.220223123793183,51.75280476585118,,,,,,,0.1773700305810406,0.6442405708460746,0.3557594291539254,0.4668705402650339,0.0181735229171071,,3.903127820947816e-18,44.936708860759495,61.962025316455694,64.74683544303798,35.063291139240505,100.0,关键词新闻评分,7,57.18037974683544,1959,0.481368044920878,0.1367692486396499,0.0826252783856313,1.6552954654060723,0.022984236154869,,,,-0.0003460295701444,-0.0007177060933256,0.0548845940569881,0.003370652691758,0.5427427044206969,6224597837.165999,氟化工及制冷剂,43415000000.0,64.48,5.0,24.49407084045902,0.0155086848635235,0.2,,,,,,,,,27.316389683132847,低,0.5438492903889548,0.0,69.38870021611609,55.169965685286286,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,77.09,81.52,81.78,77.09,13339232.0,0.0655,478574800.00000006,688598,-0.0111596312469675,0.4479573712255773,0.0622882460255407,0.4194671774333971,0.0236062280261175,0.9760403814786884,0.0680362126115265,-0.0341556464336703,0.6132088159073833,318150032.0,1.0074914284888592,19.98632308056892,53.74869840456614,,,,,,,0.9445628997867792,0.9445628997867792,0.0554371002132207,0.0,0.0206157799283207,,5.204170427930421e-18,48.734177215189874,64.17721518987341,71.70886075949367,54.58860759493671,36.15384615384615,关键词新闻评分,8,56.81000486854917,1387,0.4592645998558038,0.1847791212863014,0.1323979071271621,1.3956347596101308,0.0132702739106001,,,,0.0262510706482905,0.0135165347640679,0.0892331417355951,0.0173468114314239,0.6685378764209967,752782940.0,非金属新材料,7566000000.0,-6.03,1.99,22.746930363157247,,0.5025125628140703,,,,,,,,,28.3029785600986,低,0.5438492903889548,0.0,66.02346403210868,66.23420644373451,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,43.25,40.56,45.42,40.3,342176600.0,0.3861,2285984800.0,300189,0.0764331210191082,0.3606172425360618,0.2407464056286328,-0.2470762947837386,-0.0494492617764237,1.0823662759581842,0.1360389883203092,0.3035024665634691,2.649529644037955,17904372621.0,0.0383796874275442,21.55006275356552,62.65341076259879,,,,,,,0.5253906249999991,0.0507812500000009,0.4238281249999999,0.0507812500000009,0.0406146913956537,,5.204170427930421e-18,48.734177215189874,73.79746835443039,82.15189873417722,14.746835443037972,50.0,无新闻/中性,3,56.712025316455694,1952,0.478483606557377,0.1264313346193894,0.0890341727864958,1.420031552632853,0.0140625402857873,,,,0.077411430432284,0.0635372997185688,0.1057516201746971,-0.0364269876464997,0.759949632386543,1388964952.1655002,种子生产,6441000000.0,59.63,9.4,22.585949644511164,0.0167700821734026,0.1063829787234042,,,,,,,,,26.100204054657542,低,0.5438492903889548,0.0,64.41803025625194,53.68962144193644,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,71.07,74.63,74.74,70.74,793858.0,0.0630999999999999,539078600.0,000676,0.3056333100069979,-0.0919819929431804,0.1933162775823471,-0.1684679665738162,0.2477846513960875,1.1953271314105949,0.041264083156022,0.1234128387888275,0.6916286162953936,104475955.56,0.0047697346303944,20.105371945699737,56.704074817940096,,,,,,,0.8900000000000006,0.9725,0.0274999999999998,0.0824999999999995,0.0012609210727081,,0.0242716234676061,96.20253164556962,37.91139240506329,16.455696202531648,66.07594936708861,50.0,无新闻/中性,8,56.541139240506325,1954,0.4406345957011259,0.1279440758861517,0.0894385902509531,1.4305242907693116,0.0063477329548029,,,,-0.0340609724987007,-0.0291760452745533,0.0702704772113857,0.0171732315660353,0.5659529090158338,835576315.095,移动互联网服务,8680000000.0,42.87,2.01,22.88428736561867,0.0233263354327035,0.4975124378109453,,,,,,,,,31.978280210377783,低,0.5438492903889548,0.0,96.60389008953382,49.96231603569555,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,55.55,58.69,59.31,54.61,11559300.0,0.0538999999999999,614420000.0,300726,0.0459811085368027,0.1532717626252702,-0.2458236957080442,0.1451707317073169,0.037842617152962,0.537741240049185,0.0218685795870041,-0.1137430977464803,0.8575969065288889,1127521159.0,0.0265721974782398,20.23618929297881,50.97955561866361,,,,,,,0.6680851063829785,0.8680851063829779,0.1319148936170221,0.1999999999999994,0.0092356111981362,,2.168404344971009e-17,64.55696202531645,45.82278481012658,42.84810126582279,48.35443037974683,86.67924528301887,关键词新闻评分,9,55.31349414855505,1960,0.4989795918367347,0.1210053857735243,0.0895307730981667,1.3515507750709017,0.0155224735225035,,,,-0.0163276535659627,-0.0258130110429318,0.0527225373025338,0.0200451885754011,0.6979407811980961,723215215.0,被动元件,22602000000.0,53.28,4.59,23.84130423488437,0.0187687687687687,0.2178649237472767,,,,,,,,,30.30084081735656,低,0.5438492903889548,0.0,86.89410311824638,51.72576937727068,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,126.68,128.09,128.75,124.93,55711100.0,0.0093,1300895700.0,600188,0.0576335562711585,0.1658323473195595,-0.0326989880682675,0.1254722783586679,0.0186083499005964,0.3113603954212149,0.0619388321906166,0.1110934412033013,1.0120948487278714,5841126346.0,0.0769601258022698,20.986318864931075,67.32132013619058,,,,,,,0.3691099476439788,0.8272251308900529,0.172774869109947,0.4581151832460741,0.0103000303982379,,3.469446951953614e-18,42.40506329113924,64.0506329113924,52.531645569620245,44.24050632911393,92.07792207792208,关键词新闻评分,9,55.08437448627322,1960,0.5102040816326531,0.0836227468022773,0.0501954516578837,1.665942710750436,0.0180791393932188,,,,0.0207859876962032,0.0178740812925985,0.0305309882560253,0.0065484453990622,0.9806318662488644,1189048905.0,煤炭开采,237070000000.0,20.93,3.08,26.19162129312156,0.0477783086478738,0.3246753246753247,,,,,,,,,29.6510387528074,低,0.5438492903889548,0.0,77.69373263352887,59.66091625989962,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,50.95,53.98,54.4,50.78,101603200.0,0.1707999999999999,1190271200.0,603466,0.0699702675916749,0.154405474764756,0.0248718435542052,0.092049362735181,0.0586389488134926,0.7055480389094319,0.0177896354397442,0.0616649402756106,1.5878552899897391,2912601556.0,0.0578726030746551,20.89744701810459,55.293199735563554,,,,,,,0.8370165745856343,0.8839779005524856,0.1160220994475143,0.0469613259668513,0.0133326083828914,,1.734723475976807e-18,40.50632911392405,53.03797468354431,57.34177215189873,47.72151898734177,100.0,关键词新闻评分,10,54.03797468354431,1954,0.4953940634595701,0.1095084876834678,0.0912968689558918,1.1994769255052384,0.0081809126341287,,,,0.0053388637028696,0.010643565735455,0.0569655427936272,0.0174667001759234,0.6009825209598916,761486245.0,装修装饰,7067000000.0,121.02,3.33,22.678701898655127,0.0082630970087588,0.3003003003003003,,,,,,,,,31.625132837459383,低,0.5438492903889548,0.0,89.8425439950602,56.6231283422044,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,148.65,165.0,165.0,148.51,143592200.0,0.0828,1699415700.0,600110,0.0853835021707669,0.4381591562799616,0.064516129032258,0.6044340723453909,0.0980235575963266,0.7519296585221095,0.1434868031227585,0.0149702993034639,0.8329255971997794,10426053755.0,0.0753086786645946,21.25355032363426,60.57642098884191,,,,,,,0.9915100060642804,1.0,0.0,0.0084899939357195,0.0193584913707108,,-0.011279259450975,16.455696202531644,75.69620253164557,70.37974683544303,72.34177215189874,50.0,无新闻/中性,5,53.7879746835443,1948,0.4650924024640657,0.1540988149287718,0.0970470938190088,1.5878766572460523,0.0197589602495174,,,,0.0208220021203656,-0.0012156979156885,0.0611298701298701,0.0344611397880922,1.0033344614361703,1822269290.0,其他电子,20874000000.0,-169.48,3.48,23.76177020234427,,0.2873563218390804,,,,,,,,,27.78301190205905,低,0.5438492903889548,0.0,64.18647730781106,65.217077689201,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,402.29,422.58,426.04,400.05,7092759.0,0.0387,2101672500.0,688017,0.018019754276078,-0.036569239888742,-0.2341790503805726,0.4408756137479541,0.0289512771189948,0.885860269160871,-0.0838820870526642,-0.1568968905526817,0.7090698301259688,338833912.0,0.0877779231998293,21.465999293742083,43.8301491997459,,,,,,,0.7806848787995366,0.8668718737976131,0.1331281262023869,0.0861869949980765,0.0004384417640569,,0.0250868161721318,97.46835443037976,12.151898734177212,28.227848101265824,45.69620253164557,87.89473684210526,关键词新闻评分,8,53.56795469686875,1315,0.526235741444867,0.1922593735872593,0.1237571504323244,1.5535213352572694,0.0425420393939508,,,,-0.0412225512390035,-0.0301406013191214,0.0699022332204215,0.0152722496736525,0.2546367190730857,3325941015.0,机械基础件,55089000000.0,390.54,15.44,24.73221589615156,0.0025605571772417,0.0647668393782383,,,,,,,,,28.03969698360479,低,0.5438492903889548,0.0,89.74992281568385,32.84371755567557,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,262.03,283.51,288.18,259.8,17167800.0,0.1242,1827372600.0,002975,-0.0088795665093516,0.5332323833216159,-0.182779891617664,0.8782960116602623,0.0482123710577881,0.899506994349885,0.0866657212177892,-0.0138673991191786,1.114906956332843,384808859.0,0.236369596843454,21.3261450349831,55.44874089569908,,,,,,,0.7568710359408042,0.8354474982381953,0.1645525017618046,0.0785764622973911,0.0207654012988684,,-0.0077595502676565,20.253164556962027,57.151898734177216,85.12658227848102,39.24050632911393,98.35820895522389,关键词新闻评分,9,53.1111373512186,1449,0.4851621808143547,0.157386175618403,0.1086919657549116,1.448001924753955,0.0203990855807958,,,,0.0190601216966582,0.0034117052432278,0.0746131403780164,0.0228986518178209,0.7980821132531216,1554016679.9999998,其它专用机械,22457000000.0,75.58,9.09,23.83486820654281,0.0132310134956337,0.11001100110011,,,,,,,,,28.30991043277041,低,0.5438492903889548,0.0,79.80858289595554,47.9002604430841,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,171.67,176.17,176.47,171.15,78493.0,0.0215,157064400.0,000026,0.1488848310943,0.2433481544216245,-0.0831164775684396,0.2890173410404624,0.1308171256178187,0.8638126588388179,0.0525246671466166,0.0522752907141697,0.5453354893954052,14593503.52,0.1027117967197752,18.87216647665684,56.8427693523195,,,,,,,0.8458646616541364,0.9436090225563888,0.0563909774436112,0.0977443609022523,0.0149576244692558,,-1.0408340855860844e-17,35.44303797468354,50.822784810126585,51.20253164556963,59.87341772151899,100.0,关键词新闻评分,6,52.56012658227848,1957,0.4782830863566684,0.0960595462805413,0.0608411452480547,1.5788582856042248,0.0142018017477377,,,,0.0022691785187207,0.0071840146638237,0.0615598569563489,0.0090112449645849,0.6619348044748252,287285938.971,珠宝首饰,8241000000.0,78.21,2.44,22.83238753272765,0.0127860887354558,0.4098360655737705,,,,,,,,,33.67105435663568,低,0.5438492903889548,0.0,93.26952763198516,65.69329362081308,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,167.36,175.85,176.01,167.3,78987100.0,0.0521,4979182500.0,002156,0.0538143464972733,0.255174875089222,-0.0338442942695456,0.3795402839883894,0.012610848784982,0.7001300424875949,0.0257591842924971,-0.0277887838652191,0.974493428330952,15067592514.0,0.052598215617232,22.32853155808213,50.7815318098149,,,,,,,0.9747416762342136,0.9816303099885192,0.0183696900114807,0.0068886337543056,0.023547213181788,,-0.0062226789082109,21.51898734177216,59.17721518987342,65.69620253164557,65.44303797468355,72.97872340425532,关键词新闻评分,6,51.50356854295718,1959,0.5119959162838182,0.1390124336075276,0.0885132757399081,1.5705263695810874,0.0279789582955579,,,,-0.0095117670408596,-0.0138872565338473,0.0529915918599455,0.0161607211649588,0.6447329348537658,7012658257.356,集成电路,97976000000.0,38.82,5.82,25.3079883876654,0.0257599175682637,0.1718213058419244,,,,,,,,,27.914472060807967,低,0.5438492903889548,0.0,61.56221055881445,69.59250107952259,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,102.9,100.66,103.02,98.94,11595900.0,0.0661,489688200.0,603200,0.0801588153235326,0.1484312606959497,-0.1160094844998683,-0.4006192687864713,-0.0292217185842414,0.5943233613242366,0.0944397329680126,0.0666939833768398,1.4111681119013877,1113405373.0,0.0078556054360405,20.0092794220388,60.98030921490177,,,,,,,0.5490196078431397,0.4215686274509803,0.0294117647058799,0.4215686274509803,0.0157258469177672,,-1.3877787807814457e-17,32.91139240506329,55.25316455696203,53.41772151898734,45.44303797468354,100.0,关键词新闻评分,10,51.186708860759495,1960,0.4765306122448979,0.15217011029277,0.0950810437585063,1.6004253243082036,0.0227417000598059,,,,0.0276673424976904,0.0062258039650908,0.0535465924895688,-0.0021148635252131,0.8520404409374307,330193205.0,环保工程及服务,7430000000.0,-309.14,6.84,22.72879169567608,,0.1461988304093567,,,,,,,,,19.355186707669656,低,0.5438492903889548,0.0,30.0,54.61354613701981,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,216.81,221.53,222.75,213.23,11825209.0,0.0333,667945200.0,688257,0.0494575773366809,0.2060648954703832,-0.2264743880722092,0.0709175287634147,0.0144708522232908,0.854583683276562,-0.0186084733786527,-0.2238487334798226,0.7066232873965205,555004460.0,0.0252071019925314,20.319716693704773,45.75431203837225,,,,,,,0.4957983193277304,0.8718487394957986,0.1281512605042014,0.3760504201680681,0.0152734386071129,,8.239936510889834e-18,53.16455696202531,32.65822784810126,45.75949367088608,50.822784810126585,89.19354838709677,关键词新闻评分,9,49.8085953450388,1036,0.5723938223938224,0.1425586437922756,0.0788590148614791,1.807765973778508,0.0478790851208341,,,,-0.0495933572503877,-0.0594050667885725,0.0688491078280271,0.0107678970662044,0.447065769474455,975453115.0,金属新材料,20385000000.0,29.52,7.1,23.738065173217628,0.0338753387533875,0.1408450704225352,,,,,,,,,27.031427328416203,低,0.5438492903889548,0.0,65.12812596480396,58.95098232225817,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,66.22,65.93,66.68,64.53,5209000.0,0.0224,324696700.0,603026,-0.0171437090041739,-0.0178757634440636,-0.2418353265869364,-0.0275811209439527,-0.0125805002246516,0.2861819926778173,-0.0396842158926218,-0.1362146558331384,0.6564028894832513,694016294.0,0.022345683392685,19.59840207687363,40.77513801902954,,,,,,,0.1348837209302285,0.6511627906976754,0.2139534883720961,0.6511627906976754,0.0007058272296299,,4.076600168545497e-17,73.41772151898735,31.51898734177216,18.79746835443038,39.17721518987341,100.0,关键词新闻评分,10,49.541139240506325,1960,0.4938775510204081,0.1579056592615483,0.1048397755091687,1.5061617453362317,0.0249242963571853,,,,-0.0259374355348762,-0.0266956778133044,0.0385365430868236,0.003297149234047,0.1290996824469038,523424610.0,化工,14602000000.000002,27.98,2.7,23.404424342580302,0.0357398141529664,0.3703703703703703,,,,,,,,,29.77545746547978,低,0.5438492903889548,0.0,95.56962025316456,36.6558575182012,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,28.44,28.24,28.51,27.7,22126300.0,0.0202,88815000.0,002512,0.0,0.0608564988730278,-0.0583527842614204,-0.1308094798399508,-0.0139664804469274,0.4105350034520098,0.018869285997763,0.0857710422607413,1.0568639525471366,6332816045.0,0.0015003709977938,18.302066123875484,56.906744016830935,,,,,,,0.2469135802469164,0.6666666666666637,0.0864197530864198,0.6666666666666637,0.0087145887370231,,-3.469446951953614e-18,37.9746835443038,50.253164556962034,36.265822784810126,47.0253164556962,100.0,关键词新闻评分,7,48.26265822784811,1800,0.5155555555555555,0.12368257506154,0.1120586556906549,1.103730669435958,0.0094790454971433,,,,0.0284915991034255,0.0283623016340501,0.0399382840955079,0.0031971580817049,0.660921064138188,112709816.5825,计算机,4443000000.0,-38.32,13.79,22.214595660900184,,0.0725163161711385,,,,,,,,,28.967255385924457,低,0.5438492903889548,0.0,86.18400740969435,43.78199411245936,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,59.1,61.99,62.2,58.81,14622100.0,0.0662,224459500.0,300622,0.0856392294220664,-0.0067296907546866,-0.0300422469097166,-0.2352578337034295,0.0540724366604319,0.357435758916537,0.0316020701935397,0.0507195199810162,1.575915451668808,1168406127.0,0.0175386905018217,19.229205852436664,58.27860589807026,,,,,,,0.8525073746312685,0.9380530973451324,0.0619469026548675,0.085545722713864,0.0022113287389105,,-1.6479873021779667e-17,31.64556962025317,51.01265822784809,37.46835443037975,58.79746835443039,96.66666666666666,关键词新闻评分,7,48.22679324894515,1960,0.523469387755102,0.1140374127528235,0.082542122049986,1.3815662830156532,0.0203612466784234,,,,-0.0013531423842044,-0.0030117337090934,0.0322402230774549,0.0162295081967214,0.7268427325123299,142406825.0,专业连锁,5015000000.0,28.56,5.41,22.33569925836031,0.0350140056022409,0.1848428835489833,,,,,,,,,29.59528697854888,低,0.5438492903889548,0.0,81.35226921889472,54.41118898435499,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,156.44,168.91,169.85,154.81,5122000.0,0.0701,449827000.0,301191,0.0362576687116564,0.0993166287015945,-0.0628606302707501,0.1874165202108964,0.031196581196581,0.6522133106490363,-0.0187067913786092,-0.1089200317583412,0.9423227464605404,325875700.0,0.176863783478475,19.92437362458956,45.98721738321307,,,,,,,0.8291223404255322,0.9375,0.0624999999999998,0.1083776595744678,0.0075112591879205,,-8.673617379884035e-18,36.70886075949368,40.88607594936709,50.63291139240506,58.734177215189874,80.375,关键词新闻评分,9,48.20838607594937,896,0.5401785714285714,0.1479601433139192,0.1109527556769864,1.333541852215652,0.0289064442243509,,,,-0.0325510952782937,-0.0355179991150564,0.065474428478395,0.0266628846972061,0.4159561685951496,504770595.0,终端设备,8804000000.0,113.09,5.16,22.898472000610628,0.0088425148112123,0.193798449612403,,,,,,,,,29.26213033311752,低,0.5438492903889548,0.0,73.47946897190491,62.68721167746567,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,60.88,64.55,64.64,59.91,48830900.0,0.1466,671552200.0,300996,0.0115969283811314,-0.1610345723940732,0.155981375358166,0.243977645018308,0.0263952933693749,0.7212602152306015,-0.1398780772177621,0.0609738057538584,0.7309792831145999,397941949.0,-0.4511977810416169,20.32510230880636,44.74935159790925,,,,,,,0.7758985200845648,0.980972515856236,0.0190274841437639,0.2050739957716713,-0.0033736040132926,,0.0001712214972449,82.27848101265823,30.696202531645568,12.151898734177216,69.36708860759495,28.571428571428573,关键词新闻评分,5,48.05018083182641,1128,0.4734042553191489,0.1510085566834948,0.0984018630607473,1.534610748073655,0.0196700909671119,,,,-0.0138058324835849,0.018075817026956,0.0707756999004094,0.0240613432046536,0.2680455033539518,1173249860.0,软件开发,5644000000.0,82.59,4.39,22.45385887093698,0.0121080033902409,0.2277904328018223,,,,,,,,,27.736097560019093,低,0.5438492903889548,0.0,82.66440259339302,40.26708169482535,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,951.92,959.99,959.99,919.43,6501440.0,0.0285,1522509400.0,688019,-0.0136345889073834,0.1012722120888827,0.1393863865645956,0.26944183647832,-0.0171790697912507,0.6112142452403491,-0.0279177832649242,-0.0717218385514069,0.931578913016987,301732819.0,0.1369083109365028,21.143625732241908,46.165883545575305,,,,,,,0.198964497041421,1.0,0.0,0.801035502958579,0.0070592226917213,,-0.0018180123941765,25.31645569620253,51.51898734177216,47.91139240506329,76.64556962025316,62.0,关键词新闻评分,6,47.75379746835444,1585,0.5324921135646687,0.1531959153897135,0.0978714005543104,1.56527764517585,0.0358199651597313,,,,-0.0159659478126791,-0.014753076294692,0.0553703684413379,0.01428465772819,0.3408352957523936,1716211595.0,半导体材料,54577000000.0,58.07,11.18,24.72287838552725,0.0172205958326158,0.0894454382826475,,,,,,,,,26.56132408361724,低,0.5438492903889548,0.0,61.19172584130904,61.06549418825825,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,30.88,31.12,31.72,30.49,79799400.0,0.1737999999999999,801167500.0,603318,0.0779355732594389,0.169045830202855,0.1283538796229153,0.0790568654646324,0.0277410832232496,0.6363759325643199,0.0755326686135928,0.1030180587307494,1.6616417935621517,1137943609.0,-0.03392385728216,20.5015805980276,58.860117996281545,,,,,,,0.1951219512195137,0.5121951219512214,0.4878048780487786,0.3170731707317076,0.011918878642586,,-0.0060594749607064,22.78481012658228,65.0,51.70886075949367,26.772151898734176,100.0,关键词新闻评分,7,47.44303797468355,1862,0.5021482277121375,0.1100385812287373,0.0921036158010863,1.1947259645743402,0.0094017301832773,,,,0.0282768357206176,0.0194052490823056,0.0484759456481821,0.0003214400514304,0.9075707411750024,454251945.0,其它专用机械,5580000000.0,247.18,2.91,22.44245461333963,0.0040456347600938,0.3436426116838488,,,,,,,,,25.65106647133412,低,0.5438492903889548,0.0,66.02346403210868,48.55479251863798,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,84.72,85.96,87.1,84.37,10905000.0,0.0151,205068300.00000003,603613,0.0525284682257864,-0.0483781689361231,-0.1729048397960166,-0.2675528289025222,0.0215092097445037,0.2509496478065453,0.0003549421327948,-0.0023309121507258,1.270367527052829,117626904.0,-0.0564523162102341,19.13885365722177,51.73136669423174,,,,,,,0.454212454212454,0.5824175824175807,0.4175824175824194,0.1282051282051266,-0.0015164086983127,,2.949029909160572e-17,69.62025316455697,36.89873417721519,26.20253164556961,27.025316455696203,80.0,关键词新闻评分,2,47.40506329113924,1576,0.5057106598984772,0.1143040319548987,0.1003517241768329,1.139034061372777,0.0082019799075516,,,,-0.0082170730422365,-0.0091529647745497,0.0280362959516054,0.001748048013052,0.4810629983113622,163006920.0,互联网信息服务,13604000000.0,10.25,1.39,23.33362970409136,0.0975609756097561,0.7194244604316548,,,,,,,,,26.98817720828173,低,0.5438492903889548,0.0,75.48626119172584,44.85180121879915,20260831T230541_score_d1b86542,,,,,,,,,,
2026-08-31 23:06:05,2026-08-31,227.17,238.98,239.4,227.12,37932700.0,0.0226,1995612800.0,002080,0.0732474064759509,0.2927620902304444,-0.1403597122302158,0.1903172784778601,0.0166333432594545,0.8005775267909444,-0.0093600510698977,-0.143956838440868,0.6937800815156434,4012826547.0,0.0604167999165187,21.414217008542728,47.85004961083303,,,,,,,0.9617263843648208,0.9657980456026044,0.0342019543973954,0.0040716612377836,0.0160849547166324,,-6.88931389855841e-05,29.11392405063291,48.16455696202532,57.34177215189874,59.30379746835444,62.41379310344827,关键词新闻评分,5,47.38061981667394,1951,0.5248590466427473,0.1301498774874734,0.0808555370414711,1.609659427785619,0.0298925636646484,,,,-0.0269115739497221,-0.0318098959248575,0.0615682125222672,0.0162154500354358,0.4973267766049667,2935288795.0,玻纤,89528000000.0,44.17,4.39,25.217817262462138,0.0226398007697532,0.2277904328018223,,,,,,,,,26.13319438216903,低,0.5438492903889548,0.0,54.95523309663476,66.5266198381693,20260831T230541_score_d1b86542,,,,,,,,,,
